Date,Quantity,Discount,Salesperson,TotalPrice,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Region_Central,Region_East,Region_North,Region_South,Region_West,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,StoreLocation_Store A,StoreLocation_Store B,StoreLocation_Store C,StoreLocation_Store D,CustomerType_Wholesale,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,DeliveryTime,Avg_Price_Per_Item
2024-01-07,5,0.05,Diana,2159.445,SAVE10,0,REG101182,Cust 6172,10.19,2024-01-07,2024-01-15,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8,431.889
2023-01-14,17,0.1,Diana,3466.368,WINTER15,1,REG101183,Cust 2527,36.89,2023-01-14,2023-01-20,Eric,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,6,203.904
2024-01-03,2,0.0,Bob,265.82,WINTER15,0,REG101184,Cust 1970,7.76,2024-01-03,2024-01-12,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9,132.91
2023-08-25,2,0.0,Eva,71.38,FREESHIP,0,REG101185,Cust 9543,39.89,2023-08-25,2023-08-28,Sophie,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,35.69
2025-05-16,6,0.15,Eva,2304.843,WINTER15,1,REG101186,Cust 2957,49.37,2025-05-16,2025-05-25,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,384.1405
2023-12-30,7,0.05,Diana,1798.6255,WINTER15,1,REG101187,Cust 2852,41.56,2023-12-30,2024-01-03,Sophie,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,256.9465
2024-10-06,13,0.05,Bob,684.931,FREESHIP,1,REG101188,Cust 6365,18.01,2024-10-06,2024-10-09,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,52.687000000000005
2023-03-12,17,0.15,Bob,7443.484,SAVE10,1,REG101189,Cust 9159,32.74,2023-03-12,2023-03-22,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,10,437.85200000000003
2024-04-06,1,0.0,Carlos,256.63,FREESHIP,0,REG101190,Cust 3252,12.97,2024-04-06,2024-04-08,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,256.63
2023-01-20,4,0.05,Frank,1611.162,FREESHIP,0,REG101191,Cust 8679,20.05,2023-01-20,2023-01-25,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,402.7905
2024-07-08,15,0.05,Diana,1109.9325,SAVE10,0,REG101192,Cust 5547,20.87,2024-07-08,2024-07-12,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,73.99549999999999
2023-10-06,12,0.05,Carlos,136.23,SAVE10,0,REG101193,Cust 9438,26.66,2023-10-06,2023-10-16,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,10,11.3525
2023-09-11,7,0.1,Carlos,422.415,FREESHIP,0,REG101194,Cust 9092,36.67,2023-09-11,2023-09-18,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,60.345000000000006
2023-09-14,19,0.15,Frank,1908.1225,SAVE10,0,REG101195,Cust 7007,12.95,2023-09-14,2023-09-19,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,100.4275
2023-11-06,16,0.15,Carlos,1556.792,SAVE10,0,REG101196,Cust 3001,43.85,2023-11-06,2023-11-11,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5,97.2995
2024-06-23,9,0.15,Bob,277.0065,FREESHIP,0,REG101197,Cust 5771,6.71,2024-06-23,2024-06-30,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,7,30.7785
2023-03-30,10,0.1,Eva,473.22,WINTER15,0,REG101198,Cust 4317,14.01,2023-03-30,2023-04-09,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,10,47.322
2024-10-05,6,0.1,Carlos,1470.204,SAVE10,0,REG101199,Cust 3627,43.67,2024-10-05,2024-10-15,Eric,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,245.034
2023-03-19,10,0.15,Eva,1062.245,WINTER15,1,REG101200,Cust 4433,40.23,2023-03-19,2023-03-29,Cameron,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,106.22449999999999
2025-03-17,9,0.05,Eva,1954.701,SAVE10,0,REG101201,Cust 6231,31.43,2025-03-17,2025-03-21,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,217.189
2024-12-18,20,0.15,Frank,4809.47,FREESHIP,0,REG101202,Cust 8987,8.19,2024-12-18,2024-12-28,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,240.4735
2025-01-06,17,0.15,Eva,1873.009,FREESHIP,0,REG101203,Cust 4510,24.28,2025-01-06,2025-01-08,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,110.177
2025-01-14,6,0.05,Eva,925.3949999999999,SAVE10,1,REG101204,Cust 7003,19.18,2025-01-14,2025-01-20,Cameron,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,6,154.2325
2023-01-26,14,0.0,Eva,2937.48,SAVE10,0,REG101205,Cust 6546,36.11,2023-01-26,2023-01-30,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,4,209.82
2024-08-04,16,0.05,Diana,4460.288,SAVE10,0,REG101206,Cust 2951,42.56,2024-08-04,2024-08-14,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,278.768
2024-02-13,11,0.15,Diana,1734.612,WINTER15,0,REG101207,Cust 4673,38.53,2024-02-13,2024-02-16,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,157.692
2023-02-11,18,0.15,Alice,4106.214,FREESHIP,0,REG101208,Cust 5988,48.38,2023-02-11,2023-02-14,Cameron,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,228.123
2024-06-17,18,0.1,Carlos,8862.21,FREESHIP,0,REG101209,Cust 3922,10.99,2024-06-17,2024-06-22,Eric,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,5,492.34499999999997
2024-06-06,1,0.15,Carlos,301.0785,SAVE10,0,REG101210,Cust 9853,26.16,2024-06-06,2024-06-12,Sophie,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,301.0785
2023-11-26,18,0.05,Bob,4290.902999999999,SAVE10,0,REG101211,Cust 6168,47.67,2023-11-26,2023-12-02,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6,238.38349999999997
2024-04-07,18,0.15,Carlos,8984.925,SAVE10,0,REG101212,Cust 3175,42.15,2024-04-07,2024-04-09,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,499.16249999999997
2023-02-03,2,0.0,Frank,876.12,FREESHIP,1,REG101213,Cust 1813,12.9,2023-02-03,2023-02-09,Wendy,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,438.06
2024-11-25,14,0.15,Carlos,72.58999999999999,FREESHIP,1,REG101214,Cust 7749,10.18,2024-11-25,2024-11-30,Eric,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,5.185
2024-06-30,2,0.0,Carlos,160.28,FREESHIP,1,REG101215,Cust 3416,13.41,2024-06-30,2024-07-03,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,80.14
2023-08-02,11,0.15,Bob,626.1695,FREESHIP,1,REG101216,Cust 7066,20.35,2023-08-02,2023-08-11,Sophie,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,56.924499999999995
2024-02-22,6,0.0,Alice,1088.04,FREESHIP,0,REG101217,Cust 5180,27.65,2024-02-22,2024-02-27,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,181.34
2024-11-29,15,0.05,Frank,8122.5,SAVE10,0,REG101218,Cust 6246,7.62,2024-11-29,2024-12-09,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,10,541.5
2023-07-21,9,0.15,Bob,4496.5935,SAVE10,0,REG101219,Cust 4182,24.64,2023-07-21,2023-07-31,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,10,499.62149999999997
2023-04-14,6,0.1,Carlos,1060.074,WINTER15,0,REG101220,Cust 6843,38.65,2023-04-14,2023-04-17,Cameron,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,176.679
2023-02-01,8,0.05,Bob,3268.456,SAVE10,0,REG101221,Cust 6844,38.45,2023-02-01,2023-02-05,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,4,408.557
2024-06-30,14,0.1,Eva,5414.472,SAVE10,0,REG101222,Cust 3248,45.78,2024-06-30,2024-07-05,Eric,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,386.748
2023-10-18,13,0.0,Alice,1655.42,WINTER15,0,REG101223,Cust 5226,6.15,2023-10-18,2023-10-21,Cameron,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,3,127.34
2024-07-04,6,0.05,Bob,2405.229,WINTER15,0,REG101224,Cust 9804,41.31,2024-07-04,2024-07-13,Eric,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,9,400.87149999999997
2024-07-04,5,0.15,Carlos,959.1825,WINTER15,0,REG101225,Cust 3990,47.6,2024-07-04,2024-07-12,Eric,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,8,191.8365
2023-07-27,10,0.15,Diana,2737.935,WINTER15,0,REG101226,Cust 5106,28.72,2023-07-27,2023-08-02,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,273.7935
2025-03-01,4,0.05,Alice,795.34,SAVE10,0,REG101227,Cust 3448,6.89,2025-03-01,2025-03-06,Wendy,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,198.835
2023-02-23,16,0.1,Frank,4696.704000000001,SAVE10,0,REG101228,Cust 1439,44.3,2023-02-23,2023-02-25,Cameron,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,293.54400000000004
2023-01-11,13,0.0,Bob,6700.459999999999,FREESHIP,0,REG101229,Cust 5342,43.37,2023-01-11,2023-01-20,Eric,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,515.42
2024-04-16,7,0.0,Carlos,908.8100000000001,WINTER15,0,REG101230,Cust 4564,13.12,2024-04-16,2024-04-20,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,4,129.83
2024-03-09,17,0.05,Diana,6074.822499999999,WINTER15,1,REG101231,Cust 6441,31.96,2024-03-09,2024-03-12,Cameron,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,357.3425
2024-10-07,8,0.0,Bob,3083.68,SAVE10,0,REG101232,Cust 7591,8.89,2024-10-07,2024-10-11,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,385.46
2023-10-06,2,0.0,Carlos,948.26,FREESHIP,1,REG101233,Cust 9778,14.41,2023-10-06,2023-10-15,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,9,474.13
2023-04-08,15,0.05,Alice,7212.9225,SAVE10,0,REG101234,Cust 1195,41.73,2023-04-08,2023-04-13,Wendy,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5,480.8615
2024-02-20,1,0.15,Alice,57.273,WINTER15,0,REG101235,Cust 8126,6.14,2024-02-20,2024-02-27,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,57.273
2023-01-30,15,0.15,Frank,3497.325,SAVE10,0,REG101236,Cust 4609,21.56,2023-01-30,2023-02-08,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,233.155
2023-05-12,2,0.0,Alice,668.96,FREESHIP,0,REG101237,Cust 1449,31.53,2023-05-12,2023-05-20,Sophie,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,8,334.48
2024-01-08,7,0.15,Eva,3347.47,WINTER15,0,REG101238,Cust 3508,19.95,2024-01-08,2024-01-12,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,478.21
2024-06-05,7,0.05,Alice,95.36099999999999,WINTER15,0,REG101239,Cust 4826,19.45,2024-06-05,2024-06-08,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,13.623
2025-05-21,11,0.1,Diana,343.728,FREESHIP,0,REG101240,Cust 1232,9.31,2025-05-21,2025-05-23,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,31.248
2025-05-21,7,0.0,Alice,105.42,SAVE10,1,REG101241,Cust 9675,46.57,2025-05-21,2025-05-26,Eric,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,15.06
2023-03-05,11,0.05,Bob,5101.376499999999,WINTER15,1,REG101242,Cust 5153,37.47,2023-03-05,2023-03-11,Eric,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6,463.76149999999996
2024-10-27,10,0.05,Alice,2549.704999999999,SAVE10,0,REG101243,Cust 6330,25.86,2024-10-27,2024-11-02,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,254.9704999999999
2025-03-24,5,0.1,Eva,288.8100000000001,SAVE10,0,REG101244,Cust 8277,21.17,2025-03-24,2025-03-29,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5,57.76200000000002
2024-09-21,15,0.05,Alice,6648.3375,SAVE10,1,REG101245,Cust 5884,36.68,2024-09-21,2024-09-27,Wendy,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6,443.22249999999997
2025-05-18,8,0.05,Bob,3840.584,FREESHIP,0,REG101246,Cust 4061,22.88,2025-05-18,2025-05-27,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,480.073
2024-07-11,6,0.1,Frank,544.0500000000001,FREESHIP,0,REG101247,Cust 8095,12.98,2024-07-11,2024-07-14,Eric,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,90.67500000000001
2025-01-27,8,0.05,Carlos,2680.672,WINTER15,0,REG101248,Cust 2435,30.8,2025-01-27,2025-02-04,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,8,335.084
2023-11-26,9,0.0,Bob,4736.34,FREESHIP,0,REG101249,Cust 6785,15.47,2023-11-26,2023-12-06,Eric,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,526.26
2024-06-02,18,0.15,Eva,7947.125999999999,WINTER15,0,REG101250,Cust 6485,32.96,2024-06-02,2024-06-04,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,441.50699999999995
2023-01-17,18,0.05,Frank,1854.666,SAVE10,0,REG101251,Cust 6960,10.72,2023-01-17,2023-01-24,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,103.03699999999999
2025-05-03,13,0.05,Frank,5195.398,SAVE10,0,REG101252,Cust 1135,24.51,2025-05-03,2025-05-11,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,399.646
2025-01-05,17,0.15,Eva,85.3995,SAVE10,0,REG101253,Cust 6186,44.85,2025-01-05,2025-01-13,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,8,5.0235
2024-02-20,4,0.0,Diana,1811.08,SAVE10,0,REG101254,Cust 8828,32.01,2024-02-20,2024-03-01,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10,452.77
2023-12-26,7,0.15,Alice,934.15,SAVE10,1,REG101255,Cust 9097,39.72,2023-12-26,2024-01-04,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,9,133.45
2023-03-07,11,0.1,Bob,5453.514,FREESHIP,0,REG101256,Cust 4744,21.82,2023-03-07,2023-03-12,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,495.774
2024-09-13,5,0.15,Alice,733.7624999999999,SAVE10,0,REG101257,Cust 4287,28.3,2024-09-13,2024-09-22,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,9,146.7525
2024-01-02,16,0.0,Eva,2324.8,FREESHIP,1,REG101258,Cust 2236,29.64,2024-01-02,2024-01-12,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,10,145.3
2025-02-08,10,0.1,Diana,606.42,FREESHIP,1,REG101259,Cust 5312,20.58,2025-02-08,2025-02-18,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10,60.641999999999996
2025-03-04,15,0.0,Carlos,2116.95,SAVE10,0,REG101260,Cust 5096,19.63,2025-03-04,2025-03-12,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,8,141.13
2024-03-12,1,0.05,Frank,507.8795,SAVE10,0,REG101261,Cust 1162,22.68,2024-03-12,2024-03-21,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9,507.8795
2024-07-03,9,0.05,Carlos,4788.342,WINTER15,0,REG101262,Cust 1669,22.81,2024-07-03,2024-07-07,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,532.038
2025-01-05,8,0.1,Diana,1982.304,SAVE10,0,REG101263,Cust 6213,18.26,2025-01-05,2025-01-13,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,247.788
2024-03-21,3,0.05,Bob,301.3305,FREESHIP,1,REG101264,Cust 7659,12.12,2024-03-21,2024-03-28,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7,100.44349999999999
2025-03-28,15,0.1,Frank,7678.934999999999,SAVE10,0,REG101265,Cust 2894,8.54,2025-03-28,2025-04-03,Cameron,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,511.9289999999999
2025-04-13,20,0.1,Bob,3427.02,SAVE10,0,REG101266,Cust 1457,49.93,2025-04-13,2025-04-18,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,171.351
2024-04-30,19,0.05,Bob,7822.689499999999,WINTER15,0,REG101267,Cust 2410,7.59,2024-04-30,2024-05-09,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,411.7204999999999
2025-02-15,1,0.15,Eva,78.812,WINTER15,0,REG101268,Cust 4723,48.46,2025-02-15,2025-02-19,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4,78.812
2025-02-18,1,0.1,Eva,236.952,SAVE10,0,REG101269,Cust 1586,36.28,2025-02-18,2025-02-23,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,236.952
2023-09-08,11,0.0,Frank,3944.49,WINTER15,0,REG101270,Cust 5049,29.19,2023-09-08,2023-09-10,Wendy,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,358.59
2024-02-04,18,0.0,Frank,9736.104374999999,WINTER15,0,REG101271,Cust 9534,42.91,2024-02-04,2024-02-06,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,540.8946874999999
2024-11-25,14,0.15,Diana,6834.408,SAVE10,0,REG101272,Cust 5693,12.07,2024-11-25,2024-12-05,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,10,488.172
2024-12-30,18,0.0,Frank,7994.34,SAVE10,0,REG101273,Cust 6950,5.41,2024-12-30,2025-01-02,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,444.13
2023-09-05,19,0.1,Eva,7378.137000000001,WINTER15,0,REG101274,Cust 7098,49.23,2023-09-05,2023-09-10,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,388.32300000000004
2023-08-01,19,0.0,Frank,1282.31,SAVE10,0,REG101275,Cust 8300,32.04,2023-08-01,2023-08-11,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,67.49
2023-01-06,11,0.15,Carlos,240.0145,SAVE10,0,REG101276,Cust 9557,30.12,2023-01-06,2023-01-08,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,21.8195
2025-05-02,4,0.0,Diana,1474.76,WINTER15,0,REG101277,Cust 8787,48.57,2025-05-02,2025-05-06,Cameron,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,368.69
2023-12-21,7,0.05,Eva,1709.1165,SAVE10,0,REG101278,Cust 9717,35.52,2023-12-21,2023-12-28,Wendy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7,244.1595
2024-09-10,14,0.0,Frank,1197.56,FREESHIP,0,REG101279,Cust 2719,16.08,2024-09-10,2024-09-14,Eric,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,85.53999999999999
2024-04-05,9,0.15,Eva,2047.14,FREESHIP,0,REG101280,Cust 6203,8.48,2024-04-05,2024-04-10,Cameron,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,227.46
2023-07-26,15,0.15,Diana,3338.5875,SAVE10,0,REG101281,Cust 9151,40.68,2023-07-26,2023-07-31,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,222.57250000000002
2023-11-12,11,0.05,Bob,2085.5065,SAVE10,0,REG101282,Cust 5096,48.94,2023-11-12,2023-11-14,Eric,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,189.5915
2025-04-18,5,0.05,Diana,2398.559999999999,FREESHIP,0,REG101283,Cust 4250,22.12,2025-04-18,2025-04-20,Cameron,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,479.7119999999998
2023-08-12,8,0.05,Alice,215.384,SAVE10,1,REG101284,Cust 1276,23.19,2023-08-12,2023-08-19,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,26.923
2024-12-12,17,0.1,Alice,7575.489,FREESHIP,1,REG101285,Cust 6063,26.37,2024-12-12,2024-12-21,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,9,445.61699999999996
2025-05-07,14,0.05,Frank,1889.265,SAVE10,0,REG101286,Cust 7604,33.65,2025-05-07,2025-05-13,Wendy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,134.94750000000002
2025-03-10,16,0.0,Bob,8069.76,SAVE10,1,REG101287,Cust 9402,11.67,2025-03-10,2025-03-13,Eric,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,504.36
2025-06-01,7,0.0,Carlos,855.4,SAVE10,0,REG101288,Cust 4398,30.21,2025-06-01,2025-06-10,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,122.2
2025-05-19,7,0.15,Alice,2013.599,FREESHIP,0,REG101289,Cust 8770,5.82,2025-05-19,2025-05-21,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,287.657
2023-02-08,4,0.0,Frank,899.0,FREESHIP,0,REG101290,Cust 2148,43.86,2023-02-08,2023-02-16,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,8,224.75
2025-04-24,16,0.1,Carlos,7339.824,SAVE10,0,REG101291,Cust 4107,41.78,2025-04-24,2025-05-03,Cameron,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,9,458.739
2024-09-01,14,0.1,Diana,3749.256,FREESHIP,0,REG101292,Cust 4450,31.44,2024-09-01,2024-09-08,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,267.804
2024-11-07,13,0.05,Diana,4509.1085,SAVE10,0,REG101293,Cust 8233,13.97,2024-11-07,2024-11-13,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,346.85450000000003
2024-11-29,1,0.0,Carlos,139.13,SAVE10,1,REG101294,Cust 9012,35.92,2024-11-29,2024-12-02,Eric,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,139.13
2023-04-10,6,0.0,Bob,3263.34,SAVE10,1,REG101295,Cust 1496,13.19,2023-04-10,2023-04-20,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,543.89
2024-01-10,19,0.0,Alice,4174.3,FREESHIP,0,REG101296,Cust 9365,15.38,2024-01-10,2024-01-16,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,219.70000000000002
2025-05-17,6,0.05,Alice,537.7379999999999,WINTER15,1,REG101297,Cust 1392,49.26,2025-05-17,2025-05-23,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,89.62299999999999
2024-07-26,9,0.15,Alice,3722.337,FREESHIP,0,REG101298,Cust 3474,38.72,2024-07-26,2024-07-30,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,413.593
